block_code,inbound_factory,outbound_factory,inbound_date,outbound_date,length_m,width_m,height_m
B021079,2dock-P-no-1,wharf-f-no-3,2027-05-27,2027-05-28,8,14,11.5
B021080,2dock-P-no-1,e4-f-no-1,2027-05-27,2027-05-28,71.3,15.6,5
B021081,2dock-P-no-3,2dock-f-no-2,2027-05-27,2027-05-28,5.5,8.2,7.3
B021082,e4-p-no-6,e4-f-no-5,2027-05-27,2027-05-28,13.8,19,4.8
B021083,texaco-p-no-4,e4-f-no-1,2027-05-27,2027-05-28,8.2,13.1,10.8
B021084,2dock-P-no-1,1dock-f-no-1,2027-05-27,2027-05-29,6.7,17.7,5.4
B021085,1dock-P-no-1,e4-f-no-5,2027-05-27,2027-05-30,2,8.5,10.8
B021086,1dock-P-no-1,e4-f-no-4,2027-05-27,2027-05-30,76.8,15.7,5
B021087,1dock-P-no-2,e4-f-no-2,2027-05-27,2027-05-30,15.7,11.6,9.5
B021088,1dock-P-no-2,1dock-f-no-1,2027-05-27,2027-05-30,15.7,10.8,4.1
B021089,1dock-P-no-5,wharf-f-no-4,2027-05-27,2027-05-30,6.8,10.2,15.4
B021090,e4-p-no-1,texaco-f-no-2,2027-05-27,2027-05-30,62.6,17,11.6
B021091,e4-p-no-4,texaco-f-no-2,2027-05-27,2027-05-30,2.3,9.3,3.9
B021092,texaco-p-no-6,texaco-f-no-1,2027-05-27,2027-05-30,4.1,9.9,10.4
B021093,1dock-P-no-1,texaco-f-no-3,2027-05-27,2027-05-31,15.6,11,5.7
B021094,1dock-P-no-1,wharf-f-no-3,2027-05-27,2027-05-31,6.2,18.5,4
B021095,1dock-P-no-2,e4-f-no-2,2027-05-27,2027-05-31,12.4,20.6,5.6
B021096,1dock-P-no-2,2dock-f-no-1,2027-05-27,2027-05-31,6.4,8.6,6
B021097,1dock-P-no-2,2dock-f-no-2,2027-05-27,2027-05-31,4.2,11.2,7.8
B021098,1dock-P-no-2,wharf-f-no-5,2027-05-27,2027-05-31,3.5,9.1,5.6
B021099,1dock-P-no-2,2dock-f-no-2,2027-05-27,2027-05-31,4.4,12.1,16.3
B021100,1dock-P-no-7,wharf-f-no-4,2027-05-27,2027-05-31,2,7.9,9.4
B021101,2dock-P-no-1,texaco-f-no-3,2027-05-27,2027-05-31,5.9,8.3,5.1
B021102,2dock-P-no-1,wharf-f-no-3,2027-05-27,2027-05-31,6.7,18.3,9.9
B021103,2dock-P-no-2,2dock-f-no-1,2027-05-27,2027-05-31,4.2,9.4,6.1
B021104,2dock-P-no-3,wharf-f-no-1,2027-05-27,2027-05-31,6.4,15.5,5.5
B021105,texaco-p-no-1,texaco-f-no-3,2027-05-27,2027-05-31,5,10.2,5.2
B021106,texaco-p-no-4,e4-f-no-4,2027-05-27,2027-05-31,63.4,15.3,3.2
B021107,1dock-P-no-1,wharf-f-no-3,2027-05-27,2027-06-01,2.1,7.9,9.6
B021108,1dock-P-no-1,wharf-f-no-2,2027-05-27,2027-06-01,7.6,11.5,4.8
B021109,1dock-P-no-2,texaco-f-no-3,2027-05-27,2027-06-01,4.5,10.8,5.4
B021110,1dock-P-no-2,wharf-f-no-2,2027-05-27,2027-06-01,5.4,10,3.6
B021111,2dock-P-no-3,e4-f-no-5,2027-05-27,2027-06-01,4.9,10.4,4.4
B021112,e4-p-no-1,e4-f-no-1,2027-05-27,2027-06-01,4.5,12.4,3.9
B021113,e4-p-no-1,e4-f-no-2,2027-05-27,2027-06-01,20.7,9,4.6
B021114,e4-p-no-1,2dock-f-no-1,2027-05-27,2027-06-01,6.8,14.1,7.8
B021115,e4-p-no-1,wharf-f-no-5,2027-05-27,2027-06-01,4.6,12.2,4.9
B021116,1dock-P-no-2,texaco-f-no-2,2027-05-27,2027-06-02,6.7,13.9,5.7
B021117,texaco-p-no-1,texaco-f-no-2,2027-05-27,2027-06-02,4.6,10.7,3.5
B021118,1dock-P-no-2,texaco-f-no-1,2027-05-27,2027-06-03,8.4,14,3.3
B021119,2dock-P-no-2,texaco-f-no-2,2027-05-27,2027-06-03,4.2,8.3,4.7
B021120,2dock-P-no-2,e4-f-no-1,2027-05-27,2027-06-03,6.3,13.4,5.3
B021121,e4-p-no-1,e4-f-no-4,2027-05-27,2027-06-04,6.2,9.1,6.1
B021122,e4-p-no-7,wharf-f-no-5,2027-05-27,2027-06-05,5.8,18.3,8
B021123,2dock-P-no-5,wharf-f-no-2,2027-05-27,2027-06-08,8.2,16.9,3.1
B021124,1dock-P-no-2,wharf-f-no-5,2027-05-28,2027-05-28,6.1,17.2,7.5
B021125,2dock-P-no-2,e4-f-no-3,2027-05-28,2027-05-28,6.8,13.9,3.5
B021126,1dock-P-no-1,wharf-f-no-5,2027-05-28,2027-05-29,2,8,3.6
B021127,1dock-P-no-1,2dock-f-no-1,2027-05-28,2027-05-29,4.4,8.3,6.1
B021128,1dock-P-no-2,2dock-f-no-2,2027-05-28,2027-05-29,5.8,11.9,11.8
B021129,1dock-P-no-2,e4-f-no-5,2027-05-28,2027-05-29,7,10.4,5.6
B021130,1dock-P-no-2,1dock-f-no-1,2027-05-28,2027-05-29,7.1,18.6,3.7
B021131,1dock-P-no-2,e4-f-no-5,2027-05-28,2027-05-29,7.3,13.8,3.5
B021132,1dock-P-no-5,wharf-f-no-3,2027-05-28,2027-05-29,2.1,8,4.7
B021133,1dock-P-no-7,wharf-f-no-4,2027-05-28,2027-05-29,77.7,15.6,5.9
B021134,2dock-P-no-2,wharf-f-no-2,2027-05-28,2027-05-29,63.2,18.3,11.9
B021135,1dock-P-no-1,e4-f-no-2,2027-05-28,2027-05-30,20.5,10.5,5.6
B021136,1dock-P-no-2,texaco-f-no-2,2027-05-28,2027-05-30,5.4,13.5,7.8
B021137,2dock-P-no-2,2dock-f-no-2,2027-05-28,2027-05-30,4.3,8.8,3.2
B021138,e4-p-no-3,e4-f-no-2,2027-05-28,2027-05-30,7.1,13.6,5.2
B021139,texaco-p-no-1,texaco-f-no-2,2027-05-28,2027-05-30,57.6,17.6,6.1
B021140,1dock-P-no-1,wharf-f-no-3,2027-05-28,2027-05-31,8.2,14.8,5.3
B021141,1dock-P-no-1,wharf-f-no-5,2027-05-28,2027-05-31,4.1,11.5,5.3
B021142,1dock-P-no-2,wharf-f-no-2,2027-05-28,2027-05-31,60.9,16.6,8.5
B021143,1dock-P-no-2,texaco-f-no-3,2027-05-28,2027-05-31,7.9,15.6,5.2
B021144,1dock-P-no-2,2dock-f-no-2,2027-05-28,2027-05-31,6.2,15.7,5.4
B021145,1dock-P-no-2,2dock-f-no-1,2027-05-28,2027-05-31,19.2,10,4.8
B021146,1dock-P-no-2,e4-f-no-5,2027-05-28,2027-05-31,2.1,9.2,10.7
B021147,1dock-P-no-2,2dock-f-no-2,2027-05-28,2027-05-31,11.8,18.3,5.7
B021148,1dock-P-no-2,texaco-f-no-3,2027-05-28,2027-05-31,15.6,16.8,9.7
B021149,1dock-P-no-2,wharf-f-no-5,2027-05-28,2027-05-31,6.2,9.2,3.5
B021150,1dock-P-no-7,1dock-f-no-1,2027-05-28,2027-05-31,2,7.9,6
B021151,2dock-P-no-1,texaco-f-no-3,2027-05-28,2027-05-31,7.2,8.7,5.9
B021152,2dock-P-no-2,wharf-f-no-5,2027-05-28,2027-05-31,7.1,11.6,5.9
B021153,2dock-P-no-2,e4-f-no-1,2027-05-28,2027-05-31,10.9,19.9,7.9
B021154,e4-p-no-6,e4-f-no-2,2027-05-28,2027-05-31,5.3,10.5,7.1
B021155,e4-p-no-7,e4-f-no-5,2027-05-28,2027-05-31,5.7,8.7,6.2
B021156,texaco-p-no-1,texaco-f-no-3,2027-05-28,2027-05-31,7.9,15.8,11.4
B021157,2dock-P-no-1,e4-f-no-4,2027-05-28,2027-06-01,13.9,16.6,6
B021158,2dock-P-no-2,wharf-f-no-3,2027-05-28,2027-06-01,8.3,15.2,4.5
B021159,2dock-P-no-2,wharf-f-no-2,2027-05-28,2027-06-01,5.9,18.6,10.4
B021160,e4-p-no-1,e4-f-no-1,2027-05-28,2027-06-01,7.4,17.7,4.6
B021161,texaco-p-no-1,texaco-f-no-1,2027-05-28,2027-06-01,10.9,17.1,4.4
B021162,texaco-p-no-7,e4-f-no-3,2027-05-28,2027-06-01,7,8.5,3.2
B021163,texaco-p-no-8,texaco-f-no-1,2027-05-28,2027-06-01,4.2,11.5,6.3
B021164,1dock-P-no-1,texaco-f-no-3,2027-05-28,2027-06-02,7.4,14.7,3.8
B021165,1dock-P-no-2,e4-f-no-4,2027-05-28,2027-06-02,68.6,16.1,5.5
B021166,1dock-P-no-2,1dock-f-no-1,2027-05-28,2027-06-02,8.2,13.7,7.6
B021167,e4-p-no-7,texaco-f-no-1,2027-05-28,2027-06-02,6.7,9.9,3.3
B021168,e4-p-no-8,e4-f-no-3,2027-05-28,2027-06-02,7.8,11.5,4.1
B021169,texaco-p-no-1,texaco-f-no-3,2027-05-28,2027-06-02,7.6,16.3,8.2
B021170,texaco-p-no-1,texaco-f-no-2,2027-05-28,2027-06-02,15.6,9.1,4.2
B021171,texaco-p-no-1,e4-f-no-1,2027-05-28,2027-06-02,3.8,9.1,10.9
B021172,e4-p-no-1,e4-f-no-1,2027-05-28,2027-06-03,4.5,8.2,3.7
B021173,1dock-P-no-2,wharf-f-no-2,2027-05-28,2027-06-04,2,9.6,4.6
B021174,e4-p-no-8,2dock-f-no-2,2027-05-28,2027-06-04,4.6,12.2,4
B021175,1dock-P-no-1,1dock-f-no-1,2027-05-28,2027-06-06,17.3,10.7,5.9
B021176,1dock-P-no-2,wharf-f-no-5,2027-05-28,2027-06-25,4.3,9.5,4.5
B021177,2dock-P-no-1,e4-f-no-5,2027-05-29,2027-05-29,69.3,16.7,7.8
B021178,2dock-P-no-2,texaco-f-no-3,2027-05-29,2027-05-29,12.9,19.7,8.9
B021179,texaco-p-no-1,e4-f-no-4,2027-05-29,2027-05-29,4.7,7.8,10.9
B021180,texaco-p-no-2,texaco-f-no-1,2027-05-29,2027-05-29,5.3,11.6,10.7
B021181,1dock-P-no-2,wharf-f-no-3,2027-05-29,2027-05-30,15.1,16.5,5.5
B021182,2dock-P-no-1,2dock-f-no-2,2027-05-29,2027-05-30,6.8,17.4,3.3
B021183,2dock-P-no-1,e4-f-no-3,2027-05-29,2027-05-30,2,9.5,4.4
B021184,e4-p-no-4,e4-f-no-5,2027-05-29,2027-05-30,5.3,10,4.1
B021185,e4-p-no-5,e4-f-no-5,2027-05-29,2027-05-30,7.8,13.4,3.4
B021186,e4-p-no-9,wharf-f-no-1,2027-05-29,2027-05-30,4.9,13.8,4
B021187,texaco-p-no-1,e4-f-no-2,2027-05-29,2027-05-30,80.4,13.8,5.4
B021188,1dock-P-no-1,2dock-f-no-1,2027-05-29,2027-06-01,5.8,14.3,4.6
B021189,1dock-P-no-1,2dock-f-no-2,2027-05-29,2027-06-01,5.4,11.3,5.9
B021190,1dock-P-no-2,wharf-f-no-4,2027-05-29,2027-06-01,70,16.3,11.6
B021191,1dock-P-no-2,texaco-f-no-3,2027-05-29,2027-06-01,16.6,10.4,5.1
B021192,1dock-P-no-2,wharf-f-no-4,2027-05-29,2027-06-01,13.3,19,10.6
B021193,1dock-P-no-2,2dock-f-no-2,2027-05-29,2027-06-01,2,9.5,5.9
B021194,1dock-P-no-3,1dock-f-no-1,2027-05-29,2027-06-01,6.5,14.3,3.9
B021195,1dock-P-no-5,wharf-f-no-4,2027-05-29,2027-06-01,7,13.9,6.1
B021196,2dock-P-no-1,wharf-f-no-5,2027-05-29,2027-06-01,15.6,16.3,11.1
B021197,2dock-P-no-3,e4-f-no-3,2027-05-29,2027-06-01,3.6,9,5.7
B021198,2dock-P-no-5,texaco-f-no-3,2027-05-29,2027-06-01,3.3,11.5,5.6
B021199,e4-p-no-6,wharf-f-no-1,2027-05-29,2027-06-01,6.7,18.3,8.7
B021200,texaco-p-no-1,wharf-f-no-1,2027-05-29,2027-06-01,8,13.7,6.2
B021201,texaco-p-no-1,texaco-f-no-2,2027-05-29,2027-06-01,5,8.8,4.7
B021202,texaco-p-no-9,texaco-f-no-3,2027-05-29,2027-06-01,5.2,9.7,5.3
B021203,1dock-P-no-2,wharf-f-no-4,2027-05-29,2027-06-02,5.1,10.6,3.8
B021204,2dock-P-no-2,e4-f-no-1,2027-05-29,2027-06-02,6.8,18.6,3.1
B021205,2dock-P-no-2,e4-f-no-1,2027-05-29,2027-06-02,2.2,7.9,6.7
B021206,e4-p-no-1,e4-f-no-2,2027-05-29,2027-06-02,5.7,11.8,5.8
B021207,texaco-p-no-6,2dock-f-no-1,2027-05-29,2027-06-02,82.3,15,4.1
B021208,1dock-P-no-1,wharf-f-no-4,2027-05-29,2027-06-03,5.1,8.7,6.6
B021209,1dock-P-no-2,wharf-f-no-1,2027-05-29,2027-06-03,4.7,11,6.2
B021210,1dock-P-no-3,1dock-f-no-1,2027-05-29,2027-06-03,16.5,11.2,5.7
B021211,texaco-p-no-1,texaco-f-no-1,2027-05-29,2027-06-03,5,11.1,11.2
B021212,1dock-P-no-1,e4-f-no-5,2027-05-29,2027-06-04,62.9,17.8,9.5
B021213,1dock-P-no-5,texaco-f-no-1,2027-05-29,2027-06-04,18.2,9.3,10.1
B021214,2dock-P-no-2,wharf-f-no-5,2027-05-29,2027-06-04,14.6,17.7,17.6
B021215,2dock-P-no-1,1dock-f-no-1,2027-05-29,2027-06-05,10.9,17.4,6
B021216,texaco-p-no-8,e4-f-no-2,2027-05-29,2027-06-05,65.6,18.1,5.6
B021217,texaco-p-no-1,wharf-f-no-4,2027-05-29,2027-06-09,7.1,11,3.4
B021218,2dock-P-no-1,texaco-f-no-3,2027-05-29,2027-06-15,6.8,7.9,4.1
B021219,texaco-p-no-1,e4-f-no-1,2027-05-30,2027-05-30,4.4,8.1,4.9
B021220,1dock-P-no-1,2dock-f-no-1,2027-05-30,2027-05-31,6.8,16.7,4.1
B021221,1dock-P-no-1,wharf-f-no-1,2027-05-30,2027-05-31,2.2,9.7,4.4
B021222,1dock-P-no-2,wharf-f-no-5,2027-05-30,2027-05-31,13.1,16.9,4.6
B021223,2dock-P-no-1,wharf-f-no-2,2027-05-30,2027-05-31,7.3,16.3,4.2
B021224,1dock-P-no-1,e4-f-no-5,2027-05-30,2027-06-01,5.5,10.2,7.6
B021225,1dock-P-no-2,texaco-f-no-3,2027-05-30,2027-06-01,2,9.3,11.9
B021226,1dock-P-no-2,e4-f-no-3,2027-05-30,2027-06-01,16,10,4.1
B021227,1dock-P-no-2,wharf-f-no-5,2027-05-30,2027-06-01,4.7,9.5,4.9
B021228,1dock-P-no-6,e4-f-no-1,2027-05-30,2027-06-01,6.6,11,4.1
B021229,1dock-P-no-7,2dock-f-no-2,2027-05-30,2027-06-02,6.4,10.9,3.3
B021230,texaco-p-no-1,texaco-f-no-1,2027-05-30,2027-06-02,6.9,8.4,5.5
B021231,1dock-P-no-1,texaco-f-no-1,2027-05-30,2027-06-03,4.6,10.9,6.6
B021232,2dock-P-no-2,1dock-f-no-1,2027-05-30,2027-06-03,5.9,13.4,4.9
B021233,texaco-p-no-6,texaco-f-no-3,2027-05-30,2027-06-03,5.2,13.4,4.2
B021234,1dock-P-no-1,wharf-f-no-2,2027-05-30,2027-06-04,5.1,9.8,6
B021235,1dock-P-no-2,1dock-f-no-1,2027-05-30,2027-06-04,2.3,10,3.5
B021236,2dock-P-no-3,e4-f-no-3,2027-05-30,2027-06-05,13.9,17.8,11.8
B021237,1dock-P-no-1,e4-f-no-3,2027-05-31,2027-05-31,20.2,9.5,4.5
B021238,1dock-P-no-1,2dock-f-no-1,2027-05-31,2027-05-31,6.8,9.2,6.1
B021239,1dock-P-no-2,texaco-f-no-1,2027-05-31,2027-05-31,6.4,10.3,15.7
B021240,1dock-P-no-2,2dock-f-no-1,2027-05-31,2027-05-31,6.3,14,3.4
B021241,2dock-P-no-5,wharf-f-no-1,2027-05-31,2027-05-31,2.1,10.1,6.6
B021242,e4-p-no-1,e4-f-no-4,2027-05-31,2027-05-31,5.5,11.5,4.7
B021243,texaco-p-no-1,e4-f-no-4,2027-05-31,2027-05-31,60.9,14.2,6.8
B021244,1dock-P-no-1,2dock-f-no-2,2027-05-31,2027-06-01,15,9.7,4.4
B021245,1dock-P-no-1,wharf-f-no-4,2027-05-31,2027-06-01,6.2,8.2,6.1
B021246,1dock-P-no-2,wharf-f-no-3,2027-05-31,2027-06-01,5.9,13.8,16.4
B021247,1dock-P-no-6,texaco-f-no-1,2027-05-31,2027-06-01,4.9,7.7,5.4
B021248,2dock-P-no-1,wharf-f-no-2,2027-05-31,2027-06-01,8.4,13.2,16.8
B021249,e4-p-no-1,e4-f-no-4,2027-05-31,2027-06-01,5.8,14.9,6
B021250,e4-p-no-1,e4-f-no-5,2027-05-31,2027-06-01,5,8.4,5.7
B021251,e4-p-no-8,1dock-f-no-1,2027-05-31,2027-06-01,7.2,11.5,3.9
B021252,1dock-P-no-2,2dock-f-no-1,2027-05-31,2027-06-02,5.8,9.1,4
B021253,1dock-P-no-6,wharf-f-no-3,2027-05-31,2027-06-02,7.4,12.8,5.1
B021254,2dock-P-no-1,wharf-f-no-2,2027-05-31,2027-06-02,8.3,12,5.4
B021255,e4-p-no-5,e4-f-no-2,2027-05-31,2027-06-02,72,15.5,13
B021256,1dock-P-no-1,2dock-f-no-1,2027-05-31,2027-06-03,6.4,13.3,8.6
B021257,1dock-P-no-1,e4-f-no-2,2027-05-31,2027-06-03,6.7,16.1,4.6
B021258,1dock-P-no-2,wharf-f-no-2,2027-05-31,2027-06-03,7.2,13.2,6
B021259,1dock-P-no-2,e4-f-no-3,2027-05-31,2027-06-03,7.5,13.5,3.6
B021260,1dock-P-no-2,e4-f-no-1,2027-05-31,2027-06-03,59,17.8,3.1
B021261,1dock-P-no-4,wharf-f-no-5,2027-05-31,2027-06-03,7,14.4,3.7
B021262,2dock-P-no-2,e4-f-no-1,2027-05-31,2027-06-03,15.2,16.9,3.1
B021263,texaco-p-no-5,texaco-f-no-3,2027-05-31,2027-06-03,2.4,10.1,4.7
B021264,1dock-P-no-2,2dock-f-no-2,2027-05-31,2027-06-04,82.6,14.4,15.4
B021265,1dock-P-no-2,texaco-f-no-3,2027-05-31,2027-06-04,2,8.5,11.9
B021266,1dock-P-no-2,1dock-f-no-1,2027-05-31,2027-06-04,60.7,13.8,5.8
B021267,1dock-P-no-7,2dock-f-no-2,2027-05-31,2027-06-04,62.5,16.7,4.1
B021268,2dock-P-no-2,2dock-f-no-2,2027-05-31,2027-06-04,6.9,18.9,5.5
B021269,2dock-P-no-3,texaco-f-no-2,2027-05-31,2027-06-04,12.3,15.9,4.4
B021270,e4-p-no-1,2dock-f-no-2,2027-05-31,2027-06-04,80.2,14.5,5.9
B021271,e4-p-no-1,e4-f-no-5,2027-05-31,2027-06-04,21.2,11.3,3.5
B021272,e4-p-no-1,e4-f-no-4,2027-05-31,2027-06-04,6.3,15.3,4.9
B021273,e4-p-no-5,e4-f-no-2,2027-05-31,2027-06-04,6.6,18.6,4.9
B021274,e4-p-no-8,e4-f-no-2,2027-05-31,2027-06-04,5.7,13.4,8.3
B021275,1dock-P-no-2,wharf-f-no-5,2027-05-31,2027-06-05,4.7,10,4.3
B021276,1dock-P-no-2,e4-f-no-4,2027-05-31,2027-06-05,14.7,17,3.2
B021277,1dock-P-no-2,wharf-f-no-5,2027-05-31,2027-06-05,15.7,9.4,5
B021278,1dock-P-no-7,2dock-f-no-1,2027-05-31,2027-06-05,8.1,13.8,5.6
B021279,2dock-P-no-1,wharf-f-no-2,2027-05-31,2027-06-05,4.6,11.2,6.4
B021280,e4-p-no-6,wharf-f-no-5,2027-05-31,2027-06-05,2.3,8.4,3.7
B021281,texaco-p-no-1,texaco-f-no-3,2027-05-31,2027-06-05,5.4,8.9,4.2
B021282,e4-p-no-9,wharf-f-no-3,2027-05-31,2027-06-06,6.1,17.7,8.2
B021283,texaco-p-no-5,texaco-f-no-3,2027-05-31,2027-06-07,7.3,12.7,4.3
B021284,1dock-P-no-2,e4-f-no-3,2027-05-31,2027-06-08,4.6,9.7,5.1
B021285,2dock-P-no-1,e4-f-no-5,2027-05-31,2027-06-08,16.1,10.2,5.6
B021286,2dock-P-no-4,texaco-f-no-3,2027-05-31,2027-06-08,7.5,14.8,3.7
B021287,texaco-p-no-8,texaco-f-no-1,2027-05-31,2027-06-08,16.9,9.4,3.3
B021288,2dock-P-no-1,2dock-f-no-1,2027-05-31,2027-06-09,4.3,9.1,4.7
B021289,texaco-p-no-1,texaco-f-no-3,2027-05-31,2027-06-09,5.3,8.8,3.1
B021290,1dock-P-no-2,wharf-f-no-4,2027-05-31,2027-06-11,7.8,13.5,10.3
B021291,2dock-P-no-4,2dock-f-no-2,2027-05-31,2027-06-11,4.6,9,7.9
B021292,1dock-P-no-1,2dock-f-no-2,2027-06-01,2027-06-01,19.3,10,3.9
B021293,1dock-P-no-2,wharf-f-no-4,2027-06-01,2027-06-01,2.1,10.3,8.9
B021294,2dock-P-no-4,texaco-f-no-2,2027-06-01,2027-06-01,5.8,15.3,5.4
B021295,2dock-P-no-5,2dock-f-no-2,2027-06-01,2027-06-01,6.8,19.7,11.4
B021296,1dock-P-no-1,1dock-f-no-1,2027-06-01,2027-06-02,4.4,7.9,3.4
B021297,1dock-P-no-1,texaco-f-no-2,2027-06-01,2027-06-02,8.1,12.5,7.6
B021298,1dock-P-no-2,wharf-f-no-2,2027-06-01,2027-06-02,5.4,10.4,5
B021299,1dock-P-no-2,wharf-f-no-4,2027-06-01,2027-06-02,6.1,8.6,5.4
B021300,1dock-P-no-7,wharf-f-no-2,2027-06-01,2027-06-02,4.6,10.1,7.1
B021301,1dock-P-no-7,wharf-f-no-3,2027-06-01,2027-06-02,3.8,10.1,4.9
B021302,2dock-P-no-1,e4-f-no-1,2027-06-01,2027-06-02,7.4,14.1,5.3
B021303,2dock-P-no-1,2dock-f-no-1,2027-06-01,2027-06-02,69.2,18.1,5.4
B021304,2dock-P-no-1,e4-f-no-4,2027-06-01,2027-06-02,6.4,15.2,4.9
B021305,e4-p-no-1,texaco-f-no-2,2027-06-01,2027-06-02,6.3,8.4,3.5
B021306,e4-p-no-1,e4-f-no-4,2027-06-01,2027-06-02,5.1,13.8,5.8
B021307,e4-p-no-4,e4-f-no-2,2027-06-01,2027-06-02,15.5,9.3,3.7
B021308,1dock-P-no-1,e4-f-no-4,2027-06-01,2027-06-03,7.5,15.6,8.8
B021309,1dock-P-no-2,texaco-f-no-2,2027-06-01,2027-06-03,6.6,9.6,3.4
B021310,2dock-P-no-1,texaco-f-no-1,2027-06-01,2027-06-03,4.6,8.9,10.9
B021311,2dock-P-no-2,e4-f-no-4,2027-06-01,2027-06-03,13.5,18,15.3
B021312,1dock-P-no-1,wharf-f-no-4,2027-06-01,2027-06-04,2,9.6,4.7
B021313,1dock-P-no-1,wharf-f-no-1,2027-06-01,2027-06-04,4.8,8.6,7.8
B021314,1dock-P-no-2,texaco-f-no-1,2027-06-01,2027-06-04,6.3,13.2,3.4
B021315,2dock-P-no-4,2dock-f-no-2,2027-06-01,2027-06-04,4.3,11.5,4.6
B021316,2dock-P-no-4,2dock-f-no-2,2027-06-01,2027-06-04,2,9.8,5.4
B021317,e4-p-no-1,e4-f-no-1,2027-06-01,2027-06-04,6.8,8.2,7.5
B021318,texaco-p-no-9,texaco-f-no-1,2027-06-01,2027-06-04,7.4,15.5,11.9
B021319,1dock-P-no-1,wharf-f-no-2,2027-06-01,2027-06-05,6.3,15.6,9.3
B021320,1dock-P-no-1,2dock-f-no-2,2027-06-01,2027-06-05,4.8,9.1,5.9
B021321,1dock-P-no-2,2dock-f-no-1,2027-06-01,2027-06-05,7.6,15.3,5.5
B021322,1dock-P-no-2,texaco-f-no-2,2027-06-01,2027-06-05,12.4,16.9,10.2
B021323,1dock-P-no-2,1dock-f-no-1,2027-06-01,2027-06-05,5.6,12.4,5.5
B021324,1dock-P-no-2,e4-f-no-2,2027-06-01,2027-06-05,2.3,8.3,5.6
B021325,1dock-P-no-2,e4-f-no-3,2027-06-01,2027-06-05,2,9.7,5.1
B021326,1dock-P-no-7,2dock-f-no-1,2027-06-01,2027-06-05,8.2,12.3,5.4
B021327,2dock-P-no-3,2dock-f-no-1,2027-06-01,2027-06-05,8.3,16.1,6
B021328,e4-p-no-1,texaco-f-no-1,2027-06-01,2027-06-05,5.9,9.6,4.8
B021329,e4-p-no-4,e4-f-no-2,2027-06-01,2027-06-05,20.7,10.8,3.6
B021330,texaco-p-no-1,texaco-f-no-1,2027-06-01,2027-06-05,4.3,10.9,3.2
B021331,texaco-p-no-2,texaco-f-no-1,2027-06-01,2027-06-05,5.8,10.4,6.3
B021332,texaco-p-no-7,texaco-f-no-3,2027-06-01,2027-06-05,7.1,15,5.2
B021333,1dock-P-no-1,wharf-f-no-2,2027-06-01,2027-06-06,2.2,10.3,3
B021334,1dock-P-no-1,e4-f-no-2,2027-06-01,2027-06-06,7.7,17.3,3.8
B021335,1dock-P-no-1,wharf-f-no-2,2027-06-01,2027-06-06,4.5,10.7,3.2
B021336,1dock-P-no-1,e4-f-no-2,2027-06-01,2027-06-06,80.5,14.2,16.1
B021337,1dock-P-no-1,wharf-f-no-2,2027-06-01,2027-06-06,21.1,9.4,12.6
B021338,1dock-P-no-2,e4-f-no-3,2027-06-01,2027-06-06,5.5,9.1,11.8
B021339,1dock-P-no-2,1dock-f-no-1,2027-06-01,2027-06-06,6,11,5.3
B021340,1dock-P-no-5,2dock-f-no-1,2027-06-01,2027-06-06,7.5,13.5,5.9
B021341,1dock-P-no-5,2dock-f-no-1,2027-06-01,2027-06-06,81.5,18,3
B021342,1dock-P-no-7,wharf-f-no-3,2027-06-01,2027-06-06,2,8.4,6.4
B021343,2dock-P-no-2,e4-f-no-1,2027-06-01,2027-06-06,2.2,9.6,3.1
B021344,2dock-P-no-2,wharf-f-no-5,2027-06-01,2027-06-06,57.8,18.3,3.3
B021345,texaco-p-no-4,e4-f-no-2,2027-06-01,2027-06-06,12.4,19.5,3.5
B021346,texaco-p-no-4,texaco-f-no-2,2027-06-01,2027-06-06,4.2,10.7,8.7
B021347,1dock-P-no-2,e4-f-no-1,2027-06-01,2027-06-07,57.7,15.9,14.3
B021348,1dock-P-no-2,2dock-f-no-2,2027-06-01,2027-06-07,7,14.4,5.2
B021349,1dock-P-no-2,wharf-f-no-5,2027-06-01,2027-06-07,68.2,15.7,5.3
B021350,1dock-P-no-3,texaco-f-no-2,2027-06-01,2027-06-07,8.1,13,5.4
B021351,e4-p-no-1,e4-f-no-2,2027-06-01,2027-06-07,10.7,20,4.7
B021352,2dock-P-no-5,2dock-f-no-2,2027-06-01,2027-06-08,71.3,13.9,4.5
B021353,1dock-P-no-3,2dock-f-no-2,2027-06-01,2027-06-10,80.6,14.7,8.3
B021354,texaco-p-no-1,texaco-f-no-1,2027-06-01,2027-06-10,14.2,20.2,8.1
B021355,2dock-P-no-2,wharf-f-no-5,2027-06-01,2027-06-16,5.2,12.6,3.7
B021356,1dock-P-no-1,wharf-f-no-3,2027-06-02,2027-06-02,4.8,8.4,6.1
B021357,1dock-P-no-2,2dock-f-no-1,2027-06-02,2027-06-02,6.3,14.9,5.6
B021358,2dock-P-no-1,wharf-f-no-1,2027-06-02,2027-06-02,7.7,15.9,12.4
B021359,2dock-P-no-2,2dock-f-no-2,2027-06-02,2027-06-02,5.7,9.8,4.8
B021360,e4-p-no-3,2dock-f-no-2,2027-06-02,2027-06-02,7.8,13.9,5.5
B021361,1dock-P-no-1,wharf-f-no-3,2027-06-02,2027-06-03,4.2,11.4,4.4
B021362,1dock-P-no-1,2dock-f-no-1,2027-06-02,2027-06-03,6,12.2,4.3
